model,train_subset,subset_fraction,train_budget_type,confidence_definition,n_seeds,n_random_draws,addonesent_em_mean,addonesent_em_std,addonesent_em_ci_low,addonesent_em_ci_high,addonesent_f1_mean,addonesent_f1_std,addonesent_f1_ci_low,addonesent_f1_ci_high,addsent_em_mean,addsent_em_std,addsent_em_ci_low,addsent_em_ci_high,addsent_f1_mean,addsent_f1_std,addsent_f1_ci_low,addsent_f1_ci_high,squad_dev_em_mean,squad_dev_em_std,squad_dev_em_ci_low,squad_dev_em_ci_high,squad_dev_f1_mean,squad_dev_f1_std,squad_dev_f1_ci_low,squad_dev_f1_ci_high,addsent_drop_f1_mean,addsent_drop_f1_std,addsent_drop_f1_ci_low,addsent_drop_f1_ci_high,addonesent_drop_f1_mean,addonesent_drop_f1_std,addonesent_drop_f1_ci_low,addonesent_drop_f1_ci_high,addsent_drop_em_mean,addsent_drop_em_std,addsent_drop_em_ci_low,addsent_drop_em_ci_high,addonesent_drop_em_mean,addonesent_drop_em_std,addonesent_drop_em_ci_low,addonesent_drop_em_ci_high
google/electra-small-discriminator,ambiguous,0.333,same_epochs,joint,5,0,56.00447677672075,0.8681874279818571,55.3217683268047,56.64241745942921,62.639026026280554,0.8382580296932991,61.98452452131458,63.29352753124651,45.241573033707866,0.7179700549979454,44.69101123595506,45.80898876404494,51.38440331360996,0.8958886866269447,50.73116855513315,52.07343156117215,72.48628192999054,0.37530641271895737,72.14380321665091,72.7341532639546,80.66055189851672,0.3949698004736067,80.33825975971749,80.95488766978357,29.276148584906746,0.6861375272216691,28.950723453316385,29.623715799251883,18.021525872236158,0.6180731091576054,17.714938180918626,18.32770289593351,27.24470889628267,0.5890833095576725,26.9604375059794,27.531023779405356,16.48180515326978,0.7289257468647382,16.144489698101697,16.845248198339135
google/electra-small-discriminator,easy,0.333,same_epochs,joint,5,0,50.74426412982653,0.5671013345342238,50.28539451594852,51.16955791829883,57.29009000228452,0.5503805252090601,56.853547866954116,57.70659769865358,40.46067415730337,0.45882060649652645,40.11797752808989,40.84269662921348,46.34098754085007,0.509066887519238,45.94923075790494,46.72147456410301,68.07190160832545,0.29201361136989007,67.81646168401136,68.25922421948911,75.95915846867662,0.4096374265358825,75.67681645620466,76.30095428124807,29.61817092782655,0.5407543911213643,29.353412435175628,29.88117073170129,18.6690684663921,0.25842785571236954,18.5523564923278,18.800853357763923,27.611227451022078,0.43904368203035343,27.39692991081394,27.8213157601012,17.32763747849892,0.32090308810516327,17.178330410051778,17.488104635302754
google/electra-small-discriminator,full,1.0,same_epochs,joint,5,0,61.07442641298265,0.9936591427270139,60.335758254057076,61.96978175713487,68.32506077174169,0.7040545693355783,67.71370807147085,68.79830490341199,51.53370786516854,0.7921647137562311,50.865168539325836,52.10112359550561,58.50427201902939,0.7251108008978918,57.83826378589448,58.97238915485889,77.29233680227058,0.16074904616420052,77.16745506149479,77.41721854304636,85.28899960582353,0.1489613556185613,85.17259634986218,85.40540286178492,26.784727586794144,0.583631990808766,26.52328645573792,27.086053381486643,16.96393883408185,0.6249533709297864,16.669283399993116,17.282220894433408,25.75862893710204,0.628160710036878,25.470517045273347,26.081569809261598,16.217910389287926,0.8467743398409502,15.786416738006032,16.608999992411643
google/electra-small-discriminator,hard,0.333,same_epochs,joint,5,0,43.36877448237269,0.9876531950040741,42.61891438164522,44.141018466703976,57.12564421332759,0.9517073534418163,56.37810982964443,57.87317859701075,36.70786516853933,0.9148424040038889,36.0056179775281,37.41011235955056,49.26717018070728,0.939450837861588,48.48555394804918,49.9569745942856,56.99905392620624,1.2084292078624175,56.132450331125824,58.026490066225165,72.64926673858757,1.0066510751721305,71.89224902721598,73.42320095096007,23.3820965578803,0.628340618411518,23.075014337432354,23.6975607521597,15.523622525259986,0.35582777531179605,15.357295277313705,15.704290379300138,20.291188757666923,0.5394252885815908,20.030687161388855,20.568572633309593,13.630279443833556,0.2628978329394753,13.511408324637609,13.766738897221375
google/electra-small-discriminator,random,0.333,same_epochs,joint,3,10,53.613131878380905,0.9720243984075309,53.26804700615558,53.94329416153702,61.93489789751585,0.9030015744476015,61.61776906694978,62.24822493130635,43.731273408239694,0.9677654304270288,43.39138576779026,44.05711610486891,51.35699775908435,0.9548744517746512,51.02000652232324,51.67942737884795,71.10186061179438,0.46548457365586626,70.93817407757805,71.25985493535161,80.52102519901571,0.40378219178344754,80.3769660568891,80.65920496445648,29.164027439931356,0.6436203554811697,29.032455696854637,29.297162419447954,18.586127301499836,0.6059998197336655,18.465303693604486,18.711946153907554,27.370587203554685,0.6536545251249277,27.239285020380155,27.50651115209583,17.488728733413485,0.6564252862570847,17.357365520960304,17.62450148034695
