idx,n_records,confidence,variability,correctness,region
238,3,0.15162351230780283,0.057862342087874295,0.3333333333333333,Hard-to-learn
239,3,0.9656407435735067,0.04030005740456332,1.0,Easy-to-learn
240,3,0.11483788164332509,0.07800704757416779,0.3333333333333333,Hard-to-learn
241,3,0.741021970907847,0.2625639912093184,1.0,Easy-to-learn
242,3,0.630184822405378,0.4305158073884045,0.6666666666666666,Ambiguous
243,3,0.9356066187222799,0.04162200842312957,1.0,Easy-to-learn
244,3,0.4588306248188019,0.3056273352391988,0.6666666666666666,Ambiguous
245,3,0.2816171084220211,0.20525575988426564,0.3333333333333333,Hard-to-learn
246,3,0.27405782354374725,0.28543708254294115,0.3333333333333333,Hard-to-learn
247,3,0.08858106285333633,0.077228358467863,0.0,Hard-to-learn
248,3,0.6661459853251775,0.37893639946795543,0.6666666666666666,Ambiguous
249,6,0.6641187568505605,0.2565086556734283,0.8333333333333334,Ambiguous
250,6,0.7652634320159754,0.3195170493772445,0.8333333333333334,Ambiguous
251,6,0.9145946502685547,0.06799351416625775,1.0,Easy-to-learn
252,6,0.847705731789271,0.1444003191452925,1.0,Easy-to-learn
253,6,0.9690431654453278,0.02948698677717197,1.0,Easy-to-learn
254,3,0.5737289513150851,0.35617253397486914,0.6666666666666666,Ambiguous
255,3,0.9809021751085917,0.012338879449229729,1.0,Easy-to-learn
256,3,0.5169347934424877,0.3471863345143914,0.6666666666666666,Ambiguous
257,3,0.9181836247444153,0.08028526768714771,1.0,Easy-to-learn
258,3,0.3831626921892166,0.25802506754847715,1.0,Easy-to-learn
259,3,0.5715074003965128,0.4044419469011718,0.6666666666666666,Ambiguous
260,3,0.48481513870259124,0.38341735154927004,0.6666666666666666,Ambiguous
261,3,0.9890557130177816,0.008998344986822594,1.0,Easy-to-learn
262,3,0.9742254416147867,0.016586292098198663,1.0,Easy-to-learn
263,3,0.3354267866598093,0.3584642636383862,0.3333333333333333,Hard-to-learn
264,3,0.9301348328590393,0.01980361512233337,1.0,Easy-to-learn
265,3,0.7295031895240148,0.3551484698224673,1.0,Easy-to-learn
266,3,0.7250179549058279,0.28770980063412344,1.0,Easy-to-learn
267,3,0.11323123052716255,0.07487220607888555,0.0,Hard-to-learn
268,3,0.902798612912496,0.052677653351880564,1.0,Easy-to-learn
269,3,0.07112878033270438,0.045368056415050415,0.0,Hard-to-learn
270,3,0.7368239959081014,0.1491132736942845,1.0,Easy-to-learn
271,3,0.3320549169244866,0.4676269044366614,0.3333333333333333,Hard-to-learn
272,3,0.3510523686806361,0.21071423477474865,0.3333333333333333,Hard-to-learn
273,3,0.31878090898195904,0.16723112455388334,0.3333333333333333,Hard-to-learn
274,3,0.9818069736162821,0.005770454165914643,1.0,Easy-to-learn
275,3,0.9338373144467672,0.05956241199837194,1.0,Easy-to-learn
276,3,0.7224653164545695,0.09433578879604654,1.0,Easy-to-learn
277,3,0.5674559772014618,0.31511635379556024,0.6666666666666666,Ambiguous
278,3,0.9532725612322489,0.05713058099141141,1.0,Easy-to-learn
279,3,0.6790692036350569,0.4052322043890248,0.6666666666666666,Ambiguous
280,3,0.2968999644120534,0.13839941487596544,0.6666666666666666,Ambiguous
281,3,0.5865012307961782,0.15989238338895456,1.0,Easy-to-learn
282,3,0.7443682352701823,0.22645976017133665,1.0,Easy-to-learn
283,3,0.8973559339841207,0.1284975327556811,1.0,Easy-to-learn
284,3,0.9357584516207377,0.04559924731365348,1.0,Easy-to-learn
285,3,0.8949685096740723,0.025140471294140838,1.0,Easy-to-learn
286,3,0.5902994746963183,0.4171598319039541,0.6666666666666666,Ambiguous
287,3,0.8990621566772461,0.07865452862755519,1.0,Easy-to-learn
288,3,0.8399939139684042,0.13496711343927767,1.0,Easy-to-learn
289,3,0.6501981504649544,0.4587424323049769,0.6666666666666666,Ambiguous
